4,1371,4.0,949810302
4,1372,3.0,949920004
4,1374,4.0,949918787
4,1376,3.0,949918904
4,1377,3.0,949810688
4,1380,5.0,949896377
4,1387,5.0,949810261
4,1388,4.0,949810302
4,1396,5.0,949895772
4,1544,3.0,949811230
4,1580,5.0,949919978
4,1663,4.0,949811559
4,1674,5.0,949896244
4,1805,1.0,949895864
4,1858,5.0,949919738
4,1917,4.0,949810688
4,1918,2.0,949895956
4,1953,5.0,949810261
4,1954,5.0,949810261
4,1961,5.0,949918743
4,1967,3.0,949949538
4,1968,5.0,949811559
4,1994,5.0,949896309
4,2000,5.0,949811602
4,2002,3.0,949895907
4,2003,2.0,949918970
4,2005,5.0,949896070
4,2014,4.0,949919454
4,2018,5.0,949778771
4,2020,4.0,949811738
4,2021,4.0,949896114
4,2033,4.0,949982239
4,2034,4.0,949896183
4,2046,5.0,949810618
4,2054,3.0,949896114
4,2064,5.0,949918648
4,2078,5.0,949949444
4,2080,5.0,949919306
4,2081,4.0,949982239
4,2085,5.0,949949444
4,2086,5.0,949896114
4,2087,5.0,949949638
4,2091,5.0,949896183
4,2094,4.0,949920028
4,2096,5.0,949949538
4,2100,5.0,949896114
4,2102,5.0,949949396
4,2105,4.0,949896114
4,2109,5.0,949919399
4,2110,3.0,949896309
4,2114,5.0,949918927
4,2115,5.0,949918994
4,2124,4.0,949919763
4,2140,5.0,949896070
4,2141,4.0,949982239
4,2143,4.0,949896114
4,2144,5.0,949811603
4,2161,5.0,949896070
4,2174,5.0,949896070
4,2193,3.0,949896070
4,2194,5.0,949918764
4,2248,4.0,949811559
4,2263,3.0,949896309
4,2268,5.0,949895772
4,2289,5.0,949919556
4,2348,4.0,949918927
4,2371,4.0,949811603
4,2403,4.0,949918994
4,2406,5.0,949918994
4,2409,4.0,949810302
4,2454,5.0,949982274
4,2467,5.0,949918875
4,2551,4.0,949896275
4,2616,1.0,949895993
4,2628,5.0,949810582
4,2640,5.0,949810261
4,2659,3.0,949918671
4,2683,4.0,949896497
4,2699,4.0,949896497
4,2716,5.0,949811523
4,2723,5.0,949810582
4,2734,4.0,949778714
4,2770,1.0,949896521
4,2788,5.0,949919399
4,2791,5.0,949811490
4,2795,4.0,949811603
4,2797,5.0,949896070
4,2804,5.0,949811738
4,2822,3.0,949811230
4,2867,3.0,949918875
4,2872,5.0,949896114
4,2877,5.0,949896377
4,2902,2.0,949896309
4,2903,1.0,949896309
4,2916,4.0,949810534
4,2918,5.0,949811559
4,2968,5.0,949896070
4,2986,3.0,949896015
4,2987,5.0,949918807
4,2991,5.0,949810261
4,3016,3.0,949896543
4,3034,5.0,949949444
4,3039,4.0,949811559
4,3040,5.0,949919419
4,3060,5.0,949919656
4,3071,4.0,949918715
4,3101,4.0,949896275
4,3104,4.0,949811603
5,3,4.0,1163374957
5,104,4.0,1163374639
5,141,4.0,1163374242
5,150,4.0,1163374404
5,231,3.5,1163373762
5,277,4.5,1163373208
5,1022,4.0,1163373316
5,1035,5.0,1163373103
5,1193,3.0,1163374173
5,1221,2.5,1163374239
5,1247,4.0,1163374582
5,1307,4.0,1163374495
5,1380,5.0,1163373044
5,1485,4.5,1163374608
5,1544,3.5,1163374562
5,1682,4.0,1163374214
5,1721,4.0,1163373744
5,1777,4.0,1163374601
5,1784,4.5,1163374251
5,1923,4.5,1163373726
5,1961,4.0,1163373675
5,1968,4.0,1163374324
5,1997,3.5,1163374593
5,2023,1.5,1163373188
5,2081,5.0,1163373109
5,2273,4.0,1163373276
5,2294,4.0,1163373251
5,2355,3.5,1163374184
5,2424,4.0,1163373193
5,2502,3.5,1163374290
5,2683,4.0,1163373679
5,2694,4.5,1163373293
5,2706,4.0,1163374246
5,2762,3.5,1163373743
5,2770,3.5,1163374947
5,2918,3.5,1163374278
5,2997,3.5,1163374127
5,30707,4.5,1163374340
5,30749,4.5,1163374702
5,30793,3.5,1163374177
6,111,4.0,1109258212
6,158,2.0,1108134263
6,173,2.0,1109258228
6,293,5.0,1108134539
6,1204,5.0,1108134266
6,1250,4.5,1108134284
6,1259,4.5,1109258196
6,1276,4.5,1108134309
6,1285,4.5,1108134339
6,1358,2.0,1109258181
6,1639,2.0,1109258179
6,1687,2.0,1109258281
6,1747,2.0,1109258194
6,1876,0.5,1108134334
6,1909,3.0,1108134344
6,2001,3.0,1108134289
6,2019,4.0,1109258270
6,2072,4.0,1109258285
6,2174,4.0,1109258175
6,2502,3.5,1108134291
6,2528,3.0,1109258245
6,2529,4.0,1108134293
6,2571,1.0,1109258202
6,2657,2.0,1108134271
6,2692,4.0,1108134274
6,2723,3.0,1109258257
6,2761,4.5,1108134545
6,2890,3.0,1109258199
6,3052,1.0,1108134337
7,1,3.0,851866703
7,10,3.0,851869035
7,21,3.0,851867289
7,31,3.0,851868750
7,104,3.0,851866744
7,110,5.0,851868188
7,112,4.0,851866720
7,141,4.0,851866704
7,151,4.0,851868206
7,198,2.0,851868704
7,207,3.0,851868705
7,260,5.0,851869062
7,272,3.0,851868188
7,1036,3.0,851869102
7,1073,3.0,851866744
7,1079,4.0,851867320
7,1080,4.0,851867289
7,1097,3.0,851868308
7,1125,3.0,851867553
7,1129,3.0,851869103
7,1136,4.0,851867289
7,1148,5.0,851868019
7,1196,5.0,851869034
7,1197,3.0,851867289
7,1198,5.0,851869035
7,1210,5.0,851869034
7,1220,4.0,851867379
7,1223,5.0,851868044
7,1225,5.0,851868246
7,1231,4.0,851868321
7,1240,4.0,851869062
7,1242,5.0,851868289
7,1270,3.0,851867436
7,1275,4.0,851869080
7,1278,3.0,851867436
7,1287,4.0,851868332
7,1288,4.0,851867401
7,1291,3.0,851867320
7,1298,3.0,851868471
7,1302,4.0,851868471
7,1307,3.0,851867401
7,1353,3.0,851866935
7,1371,3.0,851869160
7,1372,3.0,851869102
7,1373,2.0,851869230
7,1374,4.0,851869035
7,1375,3.0,851869140
7,1376,3.0,851869062
7,1394,3.0,851867688
7,1405,5.0,851866978
7,1408,1.0,851869140
8,110,4.0,1154473268
8,260,3.5,1154464829
8,282,2.0,1154389420
8,296,4.0,1154465380
8,1196,3.5,1154464841
8,1197,4.0,1154464887
8,1198,4.0,1154464730
8,1210,4.0,1154464769
8,1219,4.0,1154465573
8,1225,4.0,1154465394
8,1258,4.0,1154465555
8,1259,4.0,1154464811
8,1265,3.0,1154465230
8,1270,4.0,1154464747
8,1291,4.0,1154464720
8,1302,3.5,1154400465
8,1358,0.5,1154474527
8,1387,4.0,1154465285
8,1500,4.0,1154465235
8,1552,3.0,1154389408
8,1617,3.5,1154464990
8,1625,5.0,1154389385
8,1674,4.0,1154389491
8,1704,4.0,1154473252
8,1754,3.0,1154400308
8,1777,5.0,1154400458
8,1876,3.5,1154389528
8,1961,5.0,1154473322
8,2028,4.0,1154473259
8,2100,3.0,1154389460
8,2139,3.0,1154465222
8,2194,4.5,1154464735
8,2302,4.5,1154400414
8,2324,4.0,1154464850
8,2329,5.0,1154473217
8,2423,3.5,1154400351
8,2502,5.0,1154464889
8,2571,5.0,1154464738
8,2716,3.5,1154464944
8,2762,4.5,1154464717
8,2770,2.5,1154389541
8,2791,4.5,1154465558
8,2797,3.5,1154400340
8,2804,3.5,1154473419
8,2841,3.0,1154400360
8,2858,4.5,1154464950
8,2918,5.0,1154473364
8,2959,4.0,1154464901
9,1,4.0,938629179
9,17,4.0,938628337
9,26,3.0,938628655
9,1059,5.0,938629250
9,1177,3.0,938629470
9,1357,4.0,938628655
9,1358,4.0,938628450
9,1411,3.0,938628655
9,1541,2.0,938628777
9,1584,4.0,938629341
9,1680,4.0,938629054
9,1682,5.0,938628690
9,1704,4.0,938628966
9,1721,3.0,938629470
9,1784,5.0,938628966
9,2028,4.0,938629341
9,2125,4.0,938629522
9,2140,4.0,938629747
9,2249,4.0,938629053
9,2268,3.0,938629053
9,2273,3.0,938628777
9,2291,4.0,938629341
9,2294,2.0,938629250
9,2302,4.0,938628843
9,2391,4.0,939122916
9,2396,4.0,938628577
9,2427,2.0,938629681
9,2490,3.0,938629681
9,2501,4.0,938628966
9,2539,2.0,938629341
9,2571,5.0,938628450
9,2628,3.0,938628843
9,2762,4.0,938627748
10,152,4.0,942766793
10,1036,3.0,942767258
10,1089,3.0,942766420
10,1101,2.0,942767328
10,1127,4.0,942767328
10,1196,4.0,942767258
10,1197,4.0,942767258
10,1198,4.0,942767258
10,1200,4.0,942767258
10,1210,4.0,942767258
10,1220,3.0,942767328
10,1240,4.0,942767258
10,1291,4.0,942767258
10,1358,5.0,942766420
10,1459,3.0,942766725
10,1499,3.0,942766845
10,1611,5.0,942767029
10,1690,3.0,942766679
10,1704,4.0,942766472
10,1719,5.0,942766472
10,1887,2.0,942766845
10,1923,5.0,942766515
10,2108,3.0,942766472
10,2344,5.0,942766991
10,2406,4.0,942767328
10,2410,2.0,942767328
10,2539,4.0,942766845
10,2571,5.0,942766515
10,2826,5.0,942766109
10,2827,3.0,942766251
10,2840,3.0,942766213
10,2841,4.0,942766029
10,2881,3.0,942766164
10,2890,4.0,942765978
10,2907,2.0,942766213
10,2926,5.0,942767121
10,2995,2.0,942766251
10,3005,3.0,942766059
10,3019,4.0,942767571
11,126,4.0,1391657561
11,169,3.0,1391657297
11,296,5.0,1391658423
11,1027,4.5,1391658634
11,1201,5.0,1391658440
11,1408,5.0,1391658667
11,1918,3.0,1391657062
11,2042,3.5,1391657376
11,2596,4.5,1391657543
11,2762,3.0,1391658583
11,26614,5.0,1391658574
11,104841,5.0,1391658157
11,106487,5.0,1391657798
12,253,3.0,968045587
12,1028,1.0,968045500
12,1032,2.0,968045561
12,1077,3.0,968045500
12,1197,1.0,955407153
12,1215,5.0,968045353
12,1220,5.0,955407153
12,1230,2.0,968045354
12,1235,5.0,968045354
12,1295,1.0,955407153
12,1374,1.0,968045475
12,1387,4.0,968045475
12,1639,2.0,968045438
12,1732,3.0,968045529
12,2259,2.0,955407153
12,2355,2.0,968045475
12,2460,4.0,968045680
12,2529,1.0,968045475
12,2668,2.0,968045764
12,2959,4.0,968045407
13,1,5.0,1331380058
13,110,4.0,1331380038
13,277,4.0,1331379348
13,296,3.5,1331380895
13,1027,3.0,1331379520
13,1259,4.0,1331380814
13,1265,2.5,1331380845
13,1918,3.0,1331379386
13,1961,4.0,1331380745
13,2355,4.0,1331380741
13,2571,3.0,1331380888
13,2572,3.5,1331379777
13,2761,4.0,1331379470
13,2762,3.0,1331380765
13,2804,3.0,1331380731
13,2908,3.0,1331379494
13,2918,3.0,1331380761
14,1196,4.0,976243997
14,1721,3.0,976243912
14,2038,3.0,976244179
14,2355,2.0,976244179
14,2394,3.0,976244471
14,2628,3.0,976243933
14,2683,2.0,976244131
14,2716,3.0,976244313
14,2720,2.0,976244367
14,2724,3.0,976244524
14,2861,2.0,976244287
15,1,2.0,997938310
15,2,2.0,1134521380
15,10,3.0,1093028290
15,11,2.5,1093028381
15,14,2.5,1166586286
15,16,3.5,1093070150
15,17,3.0,997939404
15,19,1.0,1093028409
15,21,4.5,1058249528
15,22,2.5,1093070415
15,25,3.0,1033345172
15,101,4.0,1134522072
15,104,1.0,1093070113
15,107,2.0,1166586594
15,110,3.0,1040205792
15,111,5.0,997938500
15,112,2.5,1093070156
15,123,4.0,997938358
15,125,3.5,1245362506
15,145,3.5,1134521543
15,149,5.0,1075142933
15,150,3.0,997939380
15,153,1.0,1128274517
15,157,2.0,1052896975
15,160,0.5,1093028411
15,161,3.0,1093028319
15,162,4.0,997938676
15,163,2.0,1166586021
15,164,4.0,997938413
15,165,3.0,1093028183
15,170,2.5,1166586376
15,172,1.0,1093070329
15,175,4.0,1166587180
15,176,4.0,1046209579
15,180,3.0,1166586276
15,185,2.0,1052896916
15,193,1.0,1193435347
15,196,2.0,1093070170
15,198,1.5,1134521967
15,208,1.5,1193435482
15,214,2.0,1033345241
15,215,4.5,1054449903
15,216,1.0,1349622582
15,223,4.0,997939415
15,225,1.0,1134521432
15,230,1.0,1033345068
15,231,3.5,1093028308
15,232,4.0,1033345227
15,233,4.0,1033344772
15,235,4.0,997939415
15,237,3.5,1166586251
15,246,5.0,997938656
15,247,2.0,997938567
15,252,2.0,1093070318
15,253,2.0,1093028328
15,260,5.0,997938437
15,265,1.0,1058250479
15,288,2.0,1093028372
15,292,1.0,1093028298
15,293,5.0,997938567
15,296,5.0,997938771
15,300,4.0,1054449869
15,306,5.0,997938737
15,307,4.0,997938894
15,308,4.0,1052897100
15,1020,2.0,1166586619
15,1035,2.0,1034544304
15,1036,4.0,997938528
15,1041,5.0,997938905
15,1047,2.5,1348976598
15,1059,1.5,1166586136
15,1060,4.0,1054450184
15,1073,3.0,997938603
15,1079,4.0,997937239
15,1084,3.0,997938787
15,1088,2.0,1122576683
15,1089,4.0,997938528
15,1092,2.5,1193436089
15,1093,2.0,1166586415
15,1094,4.0,1033345199
15,1095,4.0,1040205624
15,1097,4.0,997938466
15,1100,2.5,1458506296
15,1101,3.0,1093070163
15,1120,1.0,1055439464
15,1127,4.0,997939162
15,1131,2.5,1345397949
15,1136,2.5,1128274586
15,1147,3.5,1386368101
15,1148,3.0,997938288
15,1171,4.0,1054449673
15,1173,3.0,1193435335
15,1176,4.0,997938862
15,1178,3.0,997938771
15,1179,4.0,1033344257
15,1183,2.0,1443384910
15,1186,4.5,1166586456
15,1189,3.5,1361078481
15,1193,5.0,997938760
15,1196,5.0,997938438
15,1197,1.0,1040205753
15,1198,4.0,997939111
15,1199,1.0,1093070386
15,1200,4.0,997938528
15,1201,3.5,1345398232
15,1203,4.0,997938784
15,1204,2.0,997939111
15,1206,5.0,997938438
15,1207,3.0,1044347743
15,1208,5.0,997938822
15,1209,4.5,1345398245
15,1210,5.0,997938466
15,1211,1.5,1058250487
15,1212,3.0,1166586696
15,1213,3.0,997938749
15,1214,4.0,997938203
15,1215,1.5,1054271469
15,1217,2.0,1055439440
15,1218,4.0,997939207
15,1219,3.0,997938203
15,1220,1.0,1093070109
15,1221,5.0,997938712
15,1222,4.0,997939614
15,1223,4.0,997938288
15,1225,4.0,1034544304
15,1228,4.0,997938800
15,1230,3.0,1044347881
15,1231,4.0,1054450216
15,1233,3.0,997938727
15,1234,4.0,1054450238
15,1235,3.5,1166586368
15,1240,3.0,997938451
15,1243,2.0,1033345172
15,1244,5.0,997938151
15,1246,1.0,1093070174
15,1247,5.0,997938171
15,1248,3.0,997938509
15,1249,3.0,997938500
15,1250,4.0,997938760
15,1251,3.0,997938749
15,1252,5.0,997938346
15,1254,3.5,1345398347
15,1258,4.0,997938219
15,1259,3.0,997938917
15,1260,3.0,997938981
15,1262,1.5,1134521651
15,1263,4.0,1120208625
15,1264,3.0,997938162
15,1265,4.0,997938171
15,1266,4.0,997939360
15,1267,5.0,997938500
15,1270,5.0,997938451
15,1272,3.5,1054450246
15,1276,2.5,1054450208
15,1280,3.0,997938941
15,1281,1.0,1063565335
15,1283,3.0,1416120074
15,1284,3.0,1345397986
15,1287,2.0,1033345087
15,1288,4.0,1163876491
15,1289,4.0,1465793922
15,1290,3.0,1035258608
15,1291,4.0,997939144
15,1293,4.0,997938894
15,1297,4.0,1166587005
15,1302,3.0,1093070459
15,1303,2.0,1054450251
15,1304,3.0,1040205753
15,1307,5.0,997938162
15,1320,3.0,1134521497
15,1333,2.0,997938219
15,1334,2.0,1052896916
15,1339,2.0,1134521654
15,1342,2.0,1033345050
15,1356,2.0,1052896819
15,1358,1.0,997938500
15,1361,3.5,1361078494
15,1370,3.0,1093070198
15,1377,3.0,1093070479
15,1380,2.5,1166586012
15,1385,3.0,1458506268
15,1387,4.0,1040205754
15,1391,0.5,1093070145
15,1394,4.0,997939021
15,1396,4.0,1055439459
15,1405,3.0,1052897043
15,1407,5.0,997938219
15,1449,4.0,997939358
15,1464,4.0,997938391
15,1466,4.0,997939439
15,1476,3.0,1134522057
15,1479,1.5,1338699256
15,1483,3.0,1193435343
15,1484,3.0,997938358
15,1485,3.0,1093070397
15,1500,3.0,1093070210
15,1502,1.5,1425876701
15,1503,1.0,1035258747
15,1513,2.0,1033344937
15,1517,3.0,997939453
15,1527,1.0,1052896819
15,1529,3.0,997939393
15,1544,1.0,1093070319
15,1546,4.0,997938322
15,1552,1.5,1134521507
15,1556,2.5,1166587010
15,1562,1.5,1166586212
15,1569,3.5,1134521624
15,1573,4.0,997938476
15,1580,4.0,997939179
15,1584,4.0,1052896685
15,1589,2.0,1093028013
15,1597,2.0,1134521585
15,1608,1.0,1093070221
15,1610,3.0,1040205754
15,1615,3.0,997939193
15,1616,3.0,1166587214
15,1617,5.0,997938346
15,1625,4.0,997938391
15,1635,4.0,1033345134
15,1639,4.0,1054449877
15,1644,1.5,1166586517
15,1645,3.0,997938413
15,1649,2.0,997938647
15,1653,3.0,1052896685
15,1663,3.0,1058250115
15,1673,3.0,1033345299
15,1676,4.0,1052896916
15,1680,3.0,1166586583
15,1682,2.0,997939424
15,1689,4.5,1465880892
15,1690,1.0,1134521603
15,1694,3.0,997938879
15,1704,4.0,1033345148
15,1717,4.0,1166586533
15,1719,4.0,997938931
15,1721,1.5,1093028339
15,1722,3.5,1134521534
15,1729,1.0,1033344286
15,1732,3.5,1054449676
15,1735,0.5,1166981862
15,1747,3.5,1134521589
15,1748,4.0,997938451
15,1752,3.5,1469330699
15,1753,1.0,1349622617
15,1754,3.5,1460076717
15,1777,2.0,1134521514
15,1779,1.0,1166586707
15,1784,3.0,1033345287
15,1792,3.0,1458506454
15,1805,3.0,997938391
15,1807,1.5,1093028022
15,1810,2.5,1166587162
15,1816,2.5,1465881179
15,1827,4.0,997938676
15,1831,2.0,1166586439
15,1834,3.5,1058250734
15,1836,2.0,1469330727
15,1845,4.0,1052897012
15,1859,5.0,997938834
15,1860,4.0,997939439
15,1862,2.0,1469330647
15,1876,2.0,1134521539
15,1882,1.5,1166586478
15,1883,4.0,1052897043
15,1889,3.0,1054449827
15,1895,2.5,1469330584
15,1897,1.5,1054450597
15,1904,3.5,1075142949
15,1909,2.0,1052896819
15,1912,5.0,1033345241
15,1914,3.5,1054449899
15,1917,2.0,1052896916
15,1921,4.0,1052896819
15,1923,4.5,1054449908
15,1945,4.0,997938954
15,1950,3.0,1058249502
15,1952,3.0,997938810
15,1953,3.0,997938528
15,1954,3.0,1040205792
15,1955,4.5,1338698424
15,1956,4.0,1166587036
15,1961,3.5,1093028404
15,1962,3.0,1033345068
15,1964,3.0,997938372
15,1968,4.0,1052897128
15,1994,2.5,1166586228
15,1997,5.0,997938255
15,2000,3.0,1052896975
15,2003,3.0,1034544351
15,2005,4.0,997938630
15,2006,4.0,1035258747
15,2010,3.0,1052896685
15,2011,3.0,1044219825
15,2012,1.0,1046209705
15,2018,2.0,1044347881
15,2019,4.5,1134521638
15,2020,2.5,1379040745
15,2025,2.0,1465881239
15,2028,3.0,997938784
15,2041,2.0,1033344732
15,2054,2.0,997938630
15,2058,2.5,1166586203
15,2060,2.0,1052896975
15,2064,4.5,1338698431
15,2076,3.0,997938413
15,2100,2.0,997938603
15,2105,4.0,1052896867
15,2108,4.5,1058250482
15,2115,4.0,1193435562
15,2124,2.0,1033345050
15,2126,1.0,1166587068
15,2133,3.5,1166587080
15,2134,3.5,1122576686
15,2140,3.0,1052896819
15,2145,2.0,1034544351
15,2150,3.0,997937311
15,2160,3.0,1166586521
15,2161,3.0,997938630
15,2167,3.0,997939162
15,2174,4.0,997938603
15,2186,3.0,997938528
15,2194,4.0,1040205754
15,2231,3.0,1052897043
15,2232,4.0,997938466
15,2243,4.5,1128274472
15,2248,3.5,1054449665
15,2268,1.0,1093070270
15,2269,2.5,1465881227
15,2273,2.5,1166586189
15,2282,0.5,1469330645
15,2288,3.0,1052896740
15,2289,4.0,997938322
15,2291,3.0,997939439
15,2294,2.0,1052897012
15,2302,3.5,1093070399
15,2303,3.0,997938931
15,2313,3.5,1345397769
15,2324,2.0,997939328
15,2329,1.0,1054450149
15,2333,3.0,1033344795
15,2334,3.0,1469330601
15,2336,2.0,1033344772
15,2340,2.0,1134522028
15,2355,2.0,997939055
15,2357,3.0,997938834
15,2360,2.0,997937311
15,2366,3.0,1040205792
15,2369,1.0,1033344752
15,2371,3.5,1166586655
15,2378,3.0,997937311
15,2387,3.5,1465880711
15,2391,3.0,997938567
15,2395,5.0,997939404
15,2396,2.0,997938162
15,2405,3.0,1052897012
15,2406,3.5,1458506447
15,2407,3.0,1052896819
15,2413,4.5,1425875796
15,2424,1.5,1134521618
15,2427,3.0,1040205754
15,2428,1.0,1033344782
15,2439,2.0,997939328
15,2447,2.5,1122576697
15,2455,3.5,1166586146
15,2467,1.0,997938413
15,2478,4.0,1122576699
15,2490,1.0,1033344906
15,2501,3.0,997938760
15,2502,5.0,1033344897
15,2505,0.5,1122576701
15,2528,2.0,1347937598
15,2539,2.5,1465880194
15,2541,1.0,1033344732
15,2542,1.0,997939415
15,2560,3.0,1033344917
15,2568,0.5,1469330735
15,2571,5.0,997938438
15,2572,5.0,1033344641
15,2574,1.0,1033344897
15,2575,3.0,1033344772
15,2579,2.5,1054449822
15,2580,3.0,997939393
15,2581,1.0,1033344897
15,2585,1.0,1033344865
15,2594,4.0,997938466
15,2598,1.5,1166587193
15,2599,3.0,997939021
15,2600,3.0,1033344995
15,2605,1.0,1033344772
15,2617,1.0,1093070339
15,2624,3.0,997939255
15,2628,2.5,1093028374
15,2640,4.0,997939179
15,2648,3.0,997938219
15,2657,2.0,1052896819
15,2671,4.0,997939653
15,2678,1.0,1033344752
15,2683,1.0,1033344657
15,2686,3.0,997938372
15,2692,3.0,997938151
15,2699,3.0,1033345068
15,2700,3.0,1033344958
15,2701,1.0,1245361903
15,2702,1.5,1122576707
15,2706,3.0,1033344657
15,2707,3.0,1033344663
15,2709,1.0,1033344878
15,2710,1.0,1033344702
15,2712,4.0,997939623
15,2713,1.0,1033344834
15,2716,4.0,997938219
15,2717,3.5,1465793437
15,2718,1.5,1469330590
15,2722,2.0,1033344732
15,2723,1.0,1033344897
15,2726,2.5,1054450195
15,2729,3.0,997939653
15,2759,1.0,1033344752
15,2761,2.0,997939037
15,2762,1.0,997938500
15,2763,1.0,1033344970
15,2769,2.0,997937762
15,2770,4.0,1033344702
15,2791,4.0,997939008
15,2795,3.5,1065197456
15,2797,4.0,997938603
15,2803,1.5,1166587203
15,2819,3.0,997938567
15,2840,1.0,1033344958
15,2841,2.0,1033344958
15,2858,4.0,997938310
15,2871,4.0,997939144
15,2881,1.0,1033344752
15,2890,4.0,1054450160
15,2905,4.0,1040205754
15,2908,1.0,997938879
15,2912,4.0,1040205754
15,2915,1.5,1345397822
15,2916,4.0,997938466
15,2918,4.0,1054449710
15,2925,4.0,1166585692
15,2947,5.0,1040205655
15,2949,4.0,1040205655
15,2952,1.0,1054449851
15,2959,5.0,997938894
15,2973,4.0,997939623
15,2976,2.0,1469330578
15,2983,4.0,997938576
15,2985,3.0,1052896740
15,2987,4.0,997939144
15,2990,3.5,1345398317
15,2993,4.0,1345381197
15,2997,5.0,997938310
15,3000,4.0,997939086
15,3004,1.0,1033344685
15,3005,1.0,1033344702
15,3006,5.0,997938800
15,3007,2.5,1361078485
15,3008,2.0,1033344865
15,3010,4.0,997938727
15,3019,3.0,997938954
15,3020,3.0,1166586681
15,3030,4.0,997939021
15,3033,4.0,1052896867
15,3039,4.0,1033344267
15,3044,3.0,1058250603
15,3052,3.0,997939653
15,3060,4.0,1052896975
15,3077,3.0,1033345241
15,3081,1.0,1033344958
15,3082,3.0,1166586269
15,3083,5.0,997938310
15,3089,3.0,997938895
15,3101,4.0,997937311
15,3104,4.0,1040205792
15,26131,5.0,1222575895
15,26152,4.0,1134521251
15,26729,4.5,1166585398
15,26810,2.0,1166587331
15,27020,2.5,1240203954
15,27478,2.5,1349622724
15,27660,4.0,1166587397
15,27773,1.0,1134521148
15,27821,1.0,1348976609
15,27846,4.0,1120209293
15,27904,2.5,1347936774
15,30707,1.5,1127035004
15,30749,2.0,1120208607
15,30810,1.5,1136904803
15,30812,0.5,1416119604
15,30825,1.5,1416119717
15,100032,2.0,1361076617
15,100083,0.5,1465880648
15,100365,2.5,1361831156
15,100383,1.0,1400818425
15,100517,3.0,1381534422
15,100556,4.0,1374638046
15,100581,1.5,1465793952
15,100714,3.0,1386367955
15,100745,1.0,1367764695
15,101076,3.0,1367764864
15,101112,0.5,1465880292
15,101362,3.0,1465880371
15,101864,3.5,1400818444
15,101895,1.0,1386367999
15,102123,1.5,1458506656
15,102125,2.0,1389482894
15,102445,3.0,1386367981
15,102800,2.5,1386367968
15,102880,0.5,1400818394
15,102903,1.0,1458506599
